order_id,order_date,customer_id,customer_segment,pincode,product_id,product_name,category,brand,quantity,item_price,margin_percent,order_total,delivery_delay_minutes,distance_km,delivery_performance,rating,sentiment,feedback_category,stock_received,damaged_stock,usable_stock,damage_%,is_delayed_flag,negative_feedback_flag,gross_margin_value,distance_bucket
9947619677,2024-08-20 20:34:20,6398761,Inactive,350456,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,2,46.62,40,2743.63,-4,2.12,On Time,3,Negative,Product Quality,3,0,3,0.00%,0,1,1097.452,2-3 km
5396237918,2024-01-31 19:59:41,8228843,Inactive,542334,901144,Sugar,Grocery & Staples,Deo-Kamdar,1,340.36,15,1004.55,5,4.88,On Time,4,Neutral,Delivery,3,0,3,0.00%,0,0,150.6825,4-5 km
455878765,2024-07-06 04:10:53,55733729,Premium,200968,194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,3,912.29,30,959.01,1,1.66,On Time,2,Negative,Customer Service,3,0,3,0.00%,0,1,287.703,1-2 km
2079195080,2024-03-30 02:33:42,85518832,Premium,740506,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",3,822.63,20,957.68,-2,2.75,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,191.536,2-3 km
6104211214,2024-07-21 02:26:58,62816600,Inactive,243459,913428,Pet Treats,Pet Care,Narayanan-Kumar,3,392.22,35,3536.35,2,2.14,On Time,2,Negative,Customer Service,4,0,4,0.00%,0,1,1237.7225,2-3 km
9442939134,2024-08-24 11:40:07,92245432,Premium,863697,723678,Dog Food,Pet Care,"Lall, Datta and Swamy",1,675.46,35,956.67,-5,0.71,On Time,4,Neutral,App Experience,1,0,1,0.00%,0,0,334.8345,0-1 km
3317293496,2024-02-13 08:53:08,76917159,Premium,591173,187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,3,53.49,40,1740.09,-3,0.98,On Time,1,Negative,Delivery,0,0,0,0.00%,0,1,696.036,0-1 km
8243326501,2024-01-21 11:22:26,31681710,Regular,728463,968887,Dish Soap,Household Care,Keer-Gill,1,40.7,25,317.05,1,2.33,On Time,2,Negative,App Experience,3,0,3,0.00%,0,1,79.2625,2-3 km
4109483569,2024-03-10 18:42:38,92416428,Regular,944699,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,3,212.14,25,3758.7,9,4.29,Slightly Delayed,1,Negative,Delivery,0,0,0,0.00%,1,1,939.675,4-5 km
5390352336,2024-07-15 04:36:53,13462905,Premium,96804,847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,1,781.08,25,176.34,2,1.24,On Time,4,Positive,Delivery,3,0,3,0.00%,0,0,44.085,1-2 km
2581584982,2023-10-20 02:08:34,25770577,Regular,799444,953175,Baby Food,Baby Care,Sehgal-Nagarajan,2,225.21,30,2315.9,1,2.11,On Time,5,Positive,App Experience,3,0,3,0.00%,0,0,694.77,2-3 km
1668737869,2023-03-23 23:45:26,69908484,New,819988,183929,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",1,738.74,20,2907.39,-3,0.92,On Time,5,Positive,Product Quality,4,0,4,0.00%,0,0,581.478,0-1 km
5046906329,2023-08-07 07:47:35,65543312,New,706490,36412,Dish Soap,Household Care,Muni-Shankar,2,397.68,25,1438.16,3,3.21,On Time,1,Negative,Customer Service,0,0,0,0.00%,0,1,359.54,3-4 km
2536833157,2023-05-08 04:44:45,19067680,New,608152,654623,Chips,Snacks & Munchies,Pradhan and Sons,1,422.14,35,999.83,-2,1.72,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,349.9405,1-2 km
9176170352,2023-11-03 08:53:22,98444183,Regular,503518,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,3,616.45,40,2360.84,0,3.69,On Time,5,Positive,Product Quality,4,0,4,0.00%,0,0,944.336,3-4 km
833930925,2024-01-10 16:24:49,9278983,Inactive,566507,18035,Dish Soap,Household Care,Ramesh Inc,3,968.94,25,3217.03,-4,0.69,On Time,1,Negative,Product Quality,3,0,3,0.00%,0,1,804.2575,0-1 km
8515226099,2023-08-21 17:08:26,15661901,Regular,996843,679865,Wheat Flour,Grocery & Staples,Memon-Barad,3,347.91,15,2541.31,-2,1.59,On Time,2,Negative,Customer Service,3,0,3,0.00%,0,1,381.1965,1-2 km
2023020278,2023-06-14 10:11:21,44477365,Regular,517368,433521,Diapers,Baby Care,Mahal Group,1,321.33,30,2301.59,13,2.68,Slightly Delayed,1,Negative,Product Quality,3,0,3,0.00%,1,1,690.477,2-3 km
2840526544,2023-03-28 07:24:51,63360864,Inactive,402853,15314,Cheese,Dairy & Breakfast,Banik-Ratta,1,578.85,20,3795.46,2,3.86,On Time,4,Neutral,App Experience,0,0,0,0.00%,0,0,759.092,3-4 km
7267422945,2023-05-03 12:11:25,49260858,Regular,494573,762527,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",1,690.08,35,6161.48,-4,1.87,On Time,4,Neutral,Product Quality,0,0,0,0.00%,0,0,2156.518,1-2 km
9400777426,2023-11-17 00:17:09,86487478,Premium,955200,473929,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",3,440.19,25,1237,8,4.32,Slightly Delayed,2,Negative,App Experience,0,0,0,0.00%,1,1,309.25,4-5 km
3298603544,2023-06-15 23:44:37,74515162,New,233703,462526,Curd,Dairy & Breakfast,Pau and Sons,2,449.97,20,1394.47,22,1.48,Significantly Delayed,2,Negative,App Experience,0,0,0,0.00%,1,1,278.894,1-2 km
4479973293,2024-09-11 19:01:57,68965787,Premium,571328,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,3,16.86,30,753.28,4,4,On Time,3,Neutral,App Experience,0,0,0,0.00%,0,0,225.984,3-4 km
356236208,2023-08-08 13:12:46,62068277,Regular,397881,365133,Dish Soap,Household Care,Hans Inc,1,915.45,25,1408.83,5,4.65,On Time,4,Neutral,App Experience,0,0,0,0.00%,0,0,352.2075,4-5 km
6699845542,2023-12-06 14:43:53,22851478,Regular,799601,700048,Dish Soap,Household Care,Khalsa-Bhavsar,1,141.28,25,22.04,-5,1.39,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,5.51,1-2 km
3106057977,2024-06-07 18:38:09,30455484,New,819570,287070,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",2,443.17,15,3120.62,-3,1.82,On Time,4,Positive,App Experience,1,1,0,100.00%,0,0,468.093,1-2 km
1905367587,2023-11-05 08:39:17,93321933,Inactive,381931,799459,Vitamins,Pharmacy,"Garg, Kari and Kapur",1,852.02,20,3512.23,-2,4.47,On Time,4,Neutral,App Experience,4,0,4,0.00%,0,0,702.446,4-5 km
169590729,2024-05-23 05:12:37,10019218,New,700999,897083,Detergent,Household Care,Dutta-Halder,1,972.69,25,2086.36,-4,3.47,On Time,4,Positive,Product Quality,0,0,0,0.00%,0,0,521.59,3-4 km
9820743709,2023-12-03 10:14:31,81822494,New,342395,435929,Toilet Cleaner,Household Care,Memon Ltd,2,856.89,25,4843.24,2,0.96,On Time,4,Neutral,Product Quality,0,0,0,0.00%,0,0,1210.81,0-1 km
6605882211,2023-12-03 10:33:46,33544355,Premium,737494,462526,Curd,Dairy & Breakfast,Pau and Sons,2,449.97,20,4248.77,25,2.51,Significantly Delayed,2,Negative,Customer Service,0,0,0,0.00%,1,1,849.754,2-3 km
9517765444,2023-09-28 04:45:11,12832151,Inactive,509489,847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,3,781.08,25,764.33,-3,1.26,On Time,3,Neutral,Product Quality,3,0,3,0.00%,0,0,191.0825,1-2 km
7766311749,2023-11-28 15:06:39,74313592,Premium,683667,228286,Cola,Cold Drinks & Juices,Bhattacharyya PLC,2,179.08,30,3345.5,-2,1.39,On Time,4,Positive,Customer Service,3,0,3,0.00%,0,0,1003.65,1-2 km
742238239,2023-12-21 21:27:19,10605484,Inactive,411956,153019,Onions,Fruits & Vegetables,Aurora LLC,1,947.95,25,2252.95,2,2.94,On Time,1,Negative,App Experience,4,0,4,0.00%,0,1,563.2375,2-3 km
3146141485,2023-12-27 08:28:28,47625855,New,918327,385113,Lotion,Personal Care,"Sampath, Mane and Mody",2,816.38,35,2812.23,4,1.05,On Time,5,Positive,App Experience,0,0,0,0.00%,0,0,984.2805,1-2 km
6633702824,2024-06-19 08:54:43,20148223,Inactive,675142,53833,Rice,Grocery & Staples,Tella-Master,1,134.69,15,781.08,-3,3.5,On Time,3,Negative,Customer Service,1,1,0,100.00%,0,1,117.162,3-4 km
5033749011,2023-10-22 13:42:49,41164215,Premium,907316,672059,Toothpaste,Personal Care,Kaur-Gola,1,672.73,35,3295.74,-2,2.88,On Time,4,Neutral,Product Quality,3,2,1,66.67%,0,0,1153.509,2-3 km
4009496217,2023-07-22 03:10:51,62416456,Inactive,121675,692985,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",1,197.39,15,2844.19,3,1.98,On Time,4,Neutral,Customer Service,3,0,3,0.00%,0,0,426.6285,1-2 km
4284473821,2024-03-25 08:13:13,87251489,Premium,171389,677542,Toilet Cleaner,Household Care,Thaman-Lanka,2,212.61,25,2082.28,3,2.84,On Time,3,Neutral,Product Quality,1,1,0,100.00%,0,0,520.57,2-3 km
8860588793,2023-08-03 15:12:25,50781611,Regular,441000,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,1,332.84,30,2052.47,1,4.93,On Time,1,Negative,App Experience,4,0,4,0.00%,0,1,615.741,4-5 km
5305428485,2023-05-07 02:52:44,9796585,Inactive,253065,890232,Mango Drink,Cold Drinks & Juices,Jha Group,3,432,30,415.75,4,2.59,On Time,1,Negative,Customer Service,3,2,1,66.67%,0,1,124.725,2-3 km
676278878,2023-04-08 08:15:45,99784559,Inactive,407983,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,2,697.53,15,2527.14,-1,4.7,On Time,1,Negative,Delivery,0,0,0,0.00%,0,1,379.071,4-5 km
9459854097,2023-10-28 22:30:53,40703374,Regular,854748,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",3,651.93,40,1682.46,-2,3.36,On Time,1,Negative,Product Quality,0,0,0,0.00%,0,1,672.984,3-4 km
3895596621,2023-10-29 04:22:51,91243571,Inactive,937863,681063,Mango Drink,Cold Drinks & Juices,Dass and Sons,1,321.28,30,5579.47,-3,3.75,On Time,1,Negative,App Experience,0,0,0,0.00%,0,1,1673.841,3-4 km
7750915110,2023-09-18 19:19:02,49050014,Premium,610068,585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",3,799.46,35,2767.47,7,3.28,Slightly Delayed,3,Neutral,Product Quality,3,0,3,0.00%,1,0,968.6145,3-4 km
5173951989,2023-11-11 17:17:15,43990799,Regular,282157,968887,Dish Soap,Household Care,Keer-Gill,3,40.7,25,4237.7,-4,4.74,On Time,4,Neutral,Product Quality,3,0,3,0.00%,0,0,1059.425,4-5 km
6388954643,2024-02-23 06:51:22,80286283,Regular,167124,600767,Toothpaste,Personal Care,Balan Group,3,722.42,35,193.46,-2,1.85,On Time,4,Positive,Customer Service,0,0,0,0.00%,0,0,67.711,1-2 km
5819387689,2023-09-08 18:10:12,49152878,Premium,649817,942001,Cat Food,Pet Care,Acharya Ltd,3,671.55,35,2115.04,-5,3.89,On Time,1,Negative,App Experience,3,0,3,0.00%,0,1,740.264,3-4 km
4184037584,2023-10-15 09:18:29,68419593,Inactive,602979,901144,Sugar,Grocery & Staples,Deo-Kamdar,3,340.36,15,4028.13,0,2.1,On Time,3,Negative,Customer Service,3,0,3,0.00%,0,1,604.2195,2-3 km
9525140554,2024-10-15 09:11:28,91500615,Premium,557915,153019,Onions,Fruits & Vegetables,Aurora LLC,3,947.95,25,2589.99,1,0.89,On Time,4,Neutral,App Experience,4,0,4,0.00%,0,0,647.4975,0-1 km
1617927874,2024-09-14 15:59:03,84993732,Regular,170772,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,1,229.38,40,1025.18,3,3.25,On Time,3,Neutral,Customer Service,3,0,3,0.00%,0,0,410.072,3-4 km
1543944105,2024-10-21 17:50:10,82804543,New,124227,818990,Tomatoes,Fruits & Vegetables,Dugar Group,3,163.55,25,3442.86,26,2.99,Significantly Delayed,3,Negative,Delivery,1,0,1,0.00%,1,1,860.715,2-3 km
341580530,2024-07-10 07:11:29,45804389,Inactive,759825,706112,Vitamins,Pharmacy,"Magar, Gara and Garg",2,478.79,20,986.46,21,3.77,Significantly Delayed,3,Neutral,App Experience,3,0,3,0.00%,1,0,197.292,3-4 km
5133661902,2023-11-13 22:43:41,79695653,Regular,361030,937542,Wheat Flour,Grocery & Staples,Khurana and Sons,1,97.04,15,870.29,11,3.39,Slightly Delayed,4,Positive,Customer Service,0,0,0,0.00%,1,0,130.5435,3-4 km
4557328309,2024-06-13 01:26:04,82854537,Inactive,690385,690565,Cookies,Snacks & Munchies,"Roy, Seth and Patla",2,951.27,35,1159.93,4,2.79,On Time,3,Neutral,Delivery,4,0,4,0.00%,0,0,405.9755,2-3 km
4479421205,2024-07-02 12:16:17,3893903,New,546301,890232,Mango Drink,Cold Drinks & Juices,Jha Group,3,432,30,923.84,14,1.59,Slightly Delayed,4,Positive,Customer Service,3,2,1,66.67%,1,0,277.152,1-2 km
5740294639,2023-07-31 13:04:46,67908555,New,757455,799688,Lotion,Personal Care,Arora LLC,2,309.62,35,2270.85,15,4.38,Slightly Delayed,4,Neutral,Product Quality,3,0,3,0.00%,1,0,794.7975,4-5 km
8114060961,2023-10-12 17:37:59,28394354,Regular,269616,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",3,949.73,35,975.06,27,0.63,Significantly Delayed,1,Negative,Delivery,0,0,0,0.00%,1,1,341.271,0-1 km
5744553133,2024-04-19 03:10:52,60495351,New,246691,373536,Dog Food,Pet Care,Chauhan-Sabharwal,1,494.17,35,3112.01,7,0.73,Slightly Delayed,4,Neutral,Customer Service,3,2,1,66.67%,1,0,1089.2035,0-1 km
5029893308,2024-01-26 14:45:50,73799927,New,580131,771228,Pet Treats,Pet Care,Raja and Sons,2,83.18,35,5337.58,-2,0.97,On Time,4,Neutral,Product Quality,3,2,1,66.67%,0,0,1868.153,0-1 km
9663384689,2023-03-24 16:57:27,89523804,Inactive,262919,739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",1,994.56,25,1731.34,6,1.58,Slightly Delayed,5,Positive,Delivery,3,0,3,0.00%,1,0,432.835,1-2 km
7919240958,2023-05-18 23:59:38,91614690,Premium,343492,799459,Vitamins,Pharmacy,"Garg, Kari and Kapur",2,852.02,20,3551.54,0,2.6,On Time,3,Negative,Product Quality,3,2,1,66.67%,0,1,710.308,2-3 km
5211751826,2023-08-31 01:45:48,77768189,Regular,468910,15314,Cheese,Dairy & Breakfast,Banik-Ratta,2,578.85,20,6458.9,11,0.53,Slightly Delayed,1,Negative,Customer Service,0,0,0,0.00%,1,1,1291.78,0-1 km
8713129069,2024-10-16 08:29:07,13189939,Inactive,626288,470449,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,2,827.77,40,3830.61,0,2.31,On Time,4,Neutral,Product Quality,3,2,1,66.67%,0,0,1532.244,2-3 km
1407304162,2023-03-31 18:45:55,76970363,Regular,826966,969851,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",3,340.66,40,46.62,0,3.65,On Time,5,Positive,Product Quality,3,2,1,66.67%,0,0,18.648,3-4 km
3793875046,2024-01-30 08:17:22,17675915,Inactive,107960,589812,Detergent,Household Care,Bir PLC,2,163.03,25,913.2,3,0.63,On Time,5,Positive,Product Quality,1,0,1,0.00%,0,0,228.3,0-1 km
4903700958,2024-05-30 09:44:35,66866026,Regular,410022,131136,Salt,Grocery & Staples,Deshpande-Rama,1,37.8,15,2189.02,3,0.67,On Time,4,Neutral,Delivery,4,0,4,0.00%,0,0,328.353,0-1 km
1989547877,2023-12-14 02:10:55,60700850,Regular,311501,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",3,651.93,40,755.66,1,3.76,On Time,1,Negative,Customer Service,0,0,0,0.00%,0,1,302.264,3-4 km
9584857115,2023-12-28 23:03:21,25829710,New,289481,361361,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",3,826.21,35,2825.52,-2,4.52,On Time,3,Neutral,Product Quality,0,0,0,0.00%,0,0,988.932,4-5 km
7236760938,2024-06-29 11:59:15,67918495,Inactive,878680,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,3,264.89,30,1904.83,-4,4.05,On Time,4,Positive,Delivery,3,0,3,0.00%,0,0,571.449,4-5 km
4346903287,2024-10-28 23:39:45,87463923,Inactive,276564,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",2,822.63,20,752.3,3,4.95,On Time,5,Positive,Product Quality,0,0,0,0.00%,0,0,150.46,4-5 km
6353755071,2024-02-12 00:40:17,41972994,Inactive,238845,319388,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,1,657.8,30,2335.6,3,1.21,On Time,3,Negative,Delivery,4,2,2,50.00%,0,1,700.68,1-2 km
89194627,2024-03-06 18:11:09,37947202,Regular,87344,897083,Detergent,Household Care,Dutta-Halder,3,972.69,25,2925.55,-3,4.59,On Time,2,Negative,Product Quality,0,0,0,0.00%,0,1,731.3875,4-5 km
544919267,2024-09-25 14:05:58,54923640,Inactive,664697,540618,Popcorn,Snacks & Munchies,Golla-Luthra,2,317.05,35,1388.18,1,4.42,On Time,5,Positive,Product Quality,3,2,1,66.67%,0,0,485.863,4-5 km
6665075012,2024-01-14 03:01:56,19067680,New,608152,433521,Diapers,Baby Care,Mahal Group,3,321.33,30,2174.62,1,2.06,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,652.386,2-3 km
4461389660,2023-07-30 15:02:38,27513158,New,769023,739448,Dish Soap,Household Care,Mand-Choudhry,1,755.66,25,3822.25,28,2.74,Significantly Delayed,1,Negative,Delivery,0,0,0,0.00%,1,1,955.5625,2-3 km
8789328634,2024-06-01 01:20:26,53332493,New,54821,196719,Bananas,Fruits & Vegetables,Yogi Group,2,217.5,25,2138.87,18,1.44,Significantly Delayed,4,Positive,Product Quality,0,0,0,0.00%,1,0,534.7175,1-2 km
147066568,2024-07-12 07:44:16,44149982,New,603400,832348,Biscuits,Snacks & Munchies,Jani-Ram,2,831.43,35,1180.63,-3,1.2,On Time,3,Neutral,Customer Service,1,0,1,0.00%,0,0,413.2205,1-2 km
6712947216,2023-04-11 04:11:23,1697604,Regular,743452,432617,Baby Wipes,Baby Care,Dora-Pillai,1,863.18,30,3566.54,4,4.42,On Time,3,Neutral,Delivery,3,2,1,66.67%,0,0,1069.962,4-5 km
4731158560,2024-03-14 18:21:31,29361038,New,160138,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,2,127.16,25,3876.32,0,0.81,On Time,3,Neutral,App Experience,3,0,3,0.00%,0,0,969.08,0-1 km
6228958238,2023-08-31 04:13:51,50650215,New,550671,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,2,329.79,40,827.77,27,1.54,Significantly Delayed,4,Neutral,Product Quality,3,0,3,0.00%,1,0,331.108,1-2 km
8006440384,2023-06-09 05:17:06,20625627,Premium,598993,490602,Sugar,Grocery & Staples,Raghavan Inc,2,549.47,15,2636.17,-1,4.43,On Time,4,Positive,Customer Service,3,0,3,0.00%,0,0,395.4255,4-5 km
7330672658,2024-10-25 04:02:42,57474553,Regular,441368,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",3,397.55,25,770.59,-4,3.67,On Time,2,Negative,Product Quality,1,0,1,0.00%,0,1,192.6475,3-4 km
1766200974,2024-10-13 14:55:22,60591625,New,623581,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,1,186.08,40,906.54,-5,3.37,On Time,3,Neutral,Product Quality,0,0,0,0.00%,0,0,362.616,3-4 km
2878422829,2024-07-16 05:47:46,84641682,Inactive,103668,378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,2,881.42,30,3560.1,-5,2.59,On Time,5,Positive,Delivery,0,0,0,0.00%,0,0,1068.03,2-3 km
5862535621,2024-01-03 06:09:00,76850859,Inactive,103202,642612,Pet Treats,Pet Care,Pillay-Ahuja,3,517.03,35,2401.81,2,4.02,On Time,4,Positive,Customer Service,0,0,0,0.00%,0,0,840.6335,4-5 km
3781134163,2024-02-03 02:51:21,61320989,Regular,611718,491521,Nuts,Snacks & Munchies,Karpe Inc,2,556.35,35,3121.4,8,1.54,Slightly Delayed,3,Neutral,App Experience,4,0,4,0.00%,1,0,1092.49,1-2 km
7835720444,2024-01-10 23:12:29,45700473,Inactive,88698,451812,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",1,530.85,20,2706.65,27,1.34,Significantly Delayed,2,Negative,Delivery,3,0,3,0.00%,1,1,541.33,1-2 km
1952343673,2024-02-24 05:57:00,68965787,Premium,571328,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",3,417.39,15,4745.09,-2,1.52,On Time,3,Negative,Customer Service,3,0,3,0.00%,0,1,711.7635,1-2 km
9406096007,2023-11-24 09:00:17,67092149,Premium,619381,692985,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",2,197.39,15,5878.14,13,1.42,Slightly Delayed,4,Neutral,Customer Service,3,0,3,0.00%,1,0,881.721,1-2 km
1136528533,2023-08-22 22:30:18,20956158,Premium,767570,382511,Butter,Dairy & Breakfast,Bora-Thakkar,2,702.54,20,545.49,12,1.81,Slightly Delayed,5,Positive,Customer Service,4,2,2,50.00%,1,0,109.098,1-2 km
9137126466,2023-08-05 09:47:03,75752515,Premium,636676,820973,Baby Wipes,Baby Care,Lall LLC,1,114.52,30,4786.91,1,1.67,On Time,2,Negative,Product Quality,4,0,4,0.00%,0,1,1436.073,1-2 km
1495517558,2024-08-17 16:36:22,96373206,Regular,996221,914071,Chips,Snacks & Munchies,Datta Ltd,2,296.94,35,2081.47,25,4.82,Significantly Delayed,5,Positive,Customer Service,1,1,0,100.00%,1,0,728.5145,4-5 km
1643011737,2024-07-14 08:23:35,32585389,Premium,717606,677542,Toilet Cleaner,Household Care,Thaman-Lanka,3,212.61,25,2808.92,5,3.49,On Time,5,Positive,Product Quality,1,1,0,100.00%,0,0,702.23,3-4 km
4067366774,2024-02-23 19:28:16,19482392,Regular,670607,532965,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,3,307.23,40,310.87,3,3.55,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,124.348,3-4 km
1683118802,2023-12-17 15:28:55,92306841,New,778285,992178,Pain Reliever,Pharmacy,Basu and Sons,3,632.43,20,2544.79,3,1.25,On Time,4,Neutral,App Experience,0,0,0,0.00%,0,0,508.958,1-2 km
5770514189,2023-12-08 16:21:15,57340963,Regular,479748,487065,Chips,Snacks & Munchies,Kadakia-Yadav,3,374.68,35,267.61,6,4.07,Slightly Delayed,4,Positive,Delivery,0,0,0,0.00%,1,0,93.6635,4-5 km
9612669334,2023-06-24 17:15:03,49985597,Regular,147502,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,2,785.67,20,4789.72,4,4.07,On Time,4,Positive,App Experience,4,0,4,0.00%,0,0,957.944,4-5 km
3262295808,2024-04-19 20:12:41,15487049,New,716665,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",2,786.85,20,2766.1,4,2.17,On Time,2,Negative,Product Quality,0,0,0,0.00%,0,1,553.22,2-3 km
1593291198,2024-09-30 22:30:00,93122847,Regular,537237,52729,Cat Food,Pet Care,Saini LLC,2,316.02,35,2056.8,15,1.94,Slightly Delayed,1,Negative,Product Quality,4,0,4,0.00%,1,1,719.88,1-2 km
5327721432,2024-09-28 20:06:11,13585482,Inactive,800996,490939,Lotion,Personal Care,"Roy, Barad and De",2,80.25,35,299.44,-1,4.03,On Time,4,Neutral,Customer Service,3,0,3,0.00%,0,0,104.804,4-5 km
4879497185,2023-10-17 11:44:35,51014003,Regular,37529,67197,Butter,Dairy & Breakfast,Shetty-Bora,3,552.2,20,4723.23,-2,2.7,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,944.646,2-3 km
6883107728,2024-02-11 18:10:33,97492493,Inactive,867234,820541,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",3,576.22,25,4247.33,-2,2.99,On Time,3,Neutral,Product Quality,0,0,0,0.00%,0,0,1061.8325,2-3 km
1643246998,2023-10-29 16:54:28,90649019,New,578000,677169,Cough Syrup,Pharmacy,Char-Divan,3,261.03,20,1700.52,6,2.96,Slightly Delayed,4,Neutral,App Experience,3,0,3,0.00%,1,0,340.104,2-3 km
913309291,2024-06-16 09:10:00,89968482,Regular,913086,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",3,136.6,35,3661.13,-3,2.56,On Time,2,Negative,Delivery,3,0,3,0.00%,0,1,1281.3955,2-3 km
8298829689,2023-11-29 12:16:34,64535602,Inactive,236937,487065,Chips,Snacks & Munchies,Kadakia-Yadav,2,374.68,35,242.57,3,1.55,On Time,4,Positive,Customer Service,0,0,0,0.00%,0,0,84.8995,1-2 km
7155488252,2024-09-28 21:24:26,12090436,Regular,684483,587420,Cookies,Snacks & Munchies,Raj and Sons,3,357.42,35,834.86,-3,2.56,On Time,2,Negative,Customer Service,4,0,4,0.00%,0,1,292.201,2-3 km
8316192789,2023-07-07 02:14:55,25706121,Premium,466303,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",1,287.81,40,2422.14,1,1.87,On Time,4,Neutral,Product Quality,0,0,0,0.00%,0,0,968.856,1-2 km
3589756658,2023-12-18 09:06:42,17749347,Premium,821987,382511,Butter,Dairy & Breakfast,Bora-Thakkar,3,702.54,20,3124.37,5,3.7,On Time,2,Negative,App Experience,4,2,2,50.00%,0,1,624.874,3-4 km
8371900149,2024-08-31 13:11:39,99893898,New,893327,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,2,255.35,35,1602.15,1,0.62,On Time,4,Positive,App Experience,4,0,4,0.00%,0,0,560.7525,0-1 km
6659686612,2024-04-20 03:06:24,90919603,Regular,82827,991434,Cookies,Snacks & Munchies,Mital-Oza,2,237.62,35,4654.27,-5,3.11,On Time,3,Neutral,Customer Service,3,2,1,66.67%,0,0,1628.9945,3-4 km
2937676500,2024-05-25 18:53:00,11202130,Premium,854285,654623,Chips,Snacks & Munchies,Pradhan and Sons,2,422.14,35,2018.48,8,3.16,Slightly Delayed,3,Negative,Delivery,0,0,0,0.00%,1,1,706.468,3-4 km
9908301442,2023-06-10 08:02:04,57967753,Premium,869884,673058,Cough Syrup,Pharmacy,Balan-Madan,1,765.76,20,976.13,5,1.18,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,195.226,1-2 km
3325049330,2023-03-31 19:04:39,80761521,Inactive,257938,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",1,310.69,15,2830.19,-3,0.78,On Time,4,Neutral,Delivery,0,0,0,0.00%,0,0,424.5285,0-1 km
2330986566,2023-03-26 16:31:03,29941225,Premium,556077,449106,Soap,Personal Care,"Shere, Thakur and Naik",3,48.55,35,559.88,-1,1.59,On Time,5,Positive,Customer Service,3,0,3,0.00%,0,0,195.958,1-2 km
1495975802,2024-01-27 16:30:38,17390673,Regular,669102,747801,Toilet Cleaner,Household Care,Saha-Vora,2,277.76,25,781.15,2,4.25,On Time,3,Negative,Delivery,1,0,1,0.00%,0,1,195.2875,4-5 km
4207249029,2023-10-15 17:44:14,70529459,Regular,829855,432617,Baby Wipes,Baby Care,Dora-Pillai,2,863.18,30,1839.4,1,1.5,On Time,1,Negative,Customer Service,3,2,1,66.67%,0,1,551.82,1-2 km
